key,code,name,size,subsize,joint,sch,outdia,india,thick,degree,radius,rating,span,short_span,flange_type,valve_type,remark
10758,astm,elbow,1.25,,bw,80,42.2,32.5,4.85,90,sr,,32,,,,
10759,astm,elbow,1.25,,bw,160,42.2,29.5,6.35,90,sr,,32,,,,
10760,astm,elbow,1.25,,bw,10s,42.2,36.66,2.77,90,sr,,32,,,,
10761,astm,elbow,1.25,,bw,40s,42.2,35.08,3.56,90,sr,,32,,,,
10762,astm,elbow,1.25,,bw,5s,42.2,38.9,1.65,90,sr,,32,,,,
10763,astm,elbow,1.25,,bw,80s,42.2,32.5,4.85,90,sr,,32,,,,
10764,astm,elbow,1.25,,bw,std,42.2,35.08,3.56,90,sr,,32,,,,
10765,astm,elbow,1.25,,bw,xs,42.2,32.5,4.85,90,sr,,32,,,,
10766,astm,elbow,1.25,,bw,xxs,42.2,22.8,9.7,90,sr,,32,,,,
10767,astm,elbow,1.5,,bw,5,48.3,45,1.65,90,sr,,38,,,,
10768,astm,elbow,1.5,,bw,10,48.3,42.76,2.77,90,sr,,38,,,,
10769,astm,elbow,1.5,,bw,30,48.3,41.94,3.18,90,sr,,38,,,,
10770,astm,elbow,1.5,,bw,40,48.3,40.94,3.68,90,sr,,38,,,,
10771,astm,elbow,1.5,,bw,80,48.3,38.14,5.08,90,sr,,38,,,,
10772,astm,elbow,1.5,,bw,160,48.3,34.02,7.14,90,sr,,38,,,,
10773,astm,elbow,1.5,,bw,10s,48.3,42.76,2.77,90,sr,,38,,,,
10774,astm,elbow,1.5,,bw,40s,48.3,40.94,3.68,90,sr,,38,,,,
10775,astm,elbow,1.5,,bw,5s,48.3,45,1.65,90,sr,,38,,,,
10776,astm,elbow,1.5,,bw,80s,48.3,38.14,5.08,90,sr,,38,,,,
10777,astm,elbow,1.5,,bw,std,48.3,40.94,3.68,90,sr,,38,,,,
10778,astm,elbow,1.5,,bw,xs,48.3,38.14,5.08,90,sr,,38,,,,
10779,astm,elbow,1.5,,bw,xxs,48.3,28,10.15,90,sr,,38,,,,
10780,astm,elbow,2,,bw,5,60.3,57,1.65,90,sr,,51,,,,
10781,astm,elbow,2,,bw,10,60.3,54.76,2.77,90,sr,,51,,,,
10782,astm,elbow,2,,bw,30,60.3,53.94,3.18,90,sr,,51,,,,
10783,astm,elbow,2,,bw,40,60.3,52.48,3.91,90,sr,,51,,,,
10784,astm,elbow,2,,bw,80,60.3,49.22,5.54,90,sr,,51,,,,
10785,astm,elbow,2,,bw,160,60.3,42.82,8.74,90,sr,,51,,,,
10786,astm,elbow,2,,bw,10s,60.3,54.76,2.77,90,sr,,51,,,,
10787,astm,elbow,2,,bw,40s,60.3,52.48,3.91,90,sr,,51,,,,
10788,astm,elbow,2,,bw,5s,60.3,57,1.65,90,sr,,51,,,,
10789,astm,elbow,2,,bw,80s,60.3,49.22,5.54,90,sr,,51,,,,
10790,astm,elbow,2,,bw,std,60.3,52.48,3.91,90,sr,,51,,,,
10791,astm,elbow,2,,bw,xs,60.3,49.22,5.54,90,sr,,51,,,,
10792,astm,elbow,2,,bw,xxs,60.3,38.16,11.07,90,sr,,51,,,,
10793,astm,elbow,2.5,,bw,5,73,68.78,2.11,90,sr,,64,,,,
10794,astm,elbow,2.5,,bw,10,73,66.9,3.05,90,sr,,64,,,,
10795,astm,elbow,2.5,,bw,30,73,63.44,4.78,90,sr,,64,,,,
10796,astm,elbow,2.5,,bw,40,73,62.68,5.16,90,sr,,64,,,,
10797,astm,elbow,2.5,,bw,80,73,58.98,7.01,90,sr,,64,,,,
10798,astm,elbow,2.5,,bw,160,73,53.94,9.53,90,sr,,64,,,,
10799,astm,elbow,2.5,,bw,10s,73,66.9,3.05,90,sr,,64,,,,
10800,astm,elbow,2.5,,bw,40s,73,62.68,5.16,90,sr,,64,,,,
10801,astm,elbow,2.5,,bw,5s,73,68.78,2.11,90,sr,,64,,,,
10802,astm,elbow,2.5,,bw,80s,73,58.98,7.01,90,sr,,64,,,,
10803,astm,elbow,2.5,,bw,std,73,62.68,5.16,90,sr,,64,,,,
10804,astm,elbow,2.5,,bw,xs,73,58.98,7.01,90,sr,,64,,,,
10805,astm,elbow,2.5,,bw,xxs,73,44.96,14.02,90,sr,,64,,,,
10806,astm,elbow,3,,bw,5,88.9,84.68,2.11,90,sr,,76,,,,
10807,astm,elbow,3,,bw,10,88.9,82.8,3.05,90,sr,,76,,,,
10808,astm,elbow,3,,bw,30,88.9,79.34,4.78,90,sr,,76,,,,
10809,astm,elbow,3,,bw,40,88.9,77.92,5.49,90,sr,,76,,,,
10810,astm,elbow,3,,bw,80,88.9,73.66,7.62,90,sr,,76,,,,
10811,astm,elbow,3,,bw,160,88.9,66.64,11.13,90,sr,,76,,,,
10812,astm,elbow,3,,bw,10s,88.9,82.8,3.05,90,sr,,76,,,,
10813,astm,elbow,3,,bw,40s,88.9,77.92,5.49,90,sr,,76,,,,
10814,astm,elbow,3,,bw,5s,88.9,84.68,2.11,90,sr,,76,,,,
10815,astm,elbow,3,,bw,80s,88.9,73.66,7.62,90,sr,,76,,,,
10816,astm,elbow,3,,bw,std,88.9,77.92,5.49,90,sr,,76,,,,
10817,astm,elbow,3,,bw,xs,88.9,73.66,7.62,90,sr,,76,,,,
10818,astm,elbow,3,,bw,xxs,88.9,58.42,15.24,90,sr,,76,,,,
10819,astm,elbow,3.5,,bw,5,101.6,97.38,2.11,90,sr,,89,,,,
10820,astm,elbow,3.5,,bw,10,101.6,95.5,3.05,90,sr,,89,,,,
10821,astm,elbow,3.5,,bw,30,101.6,92.04,4.78,90,sr,,89,,,,
10822,astm,elbow,3.5,,bw,40,101.6,90.12,5.74,90,sr,,89,,,,
10823,astm,elbow,3.5,,bw,80,101.6,85.44,8.08,90,sr,,89,,,,
10824,astm,elbow,3.5,,bw,10s,101.6,95.5,3.05,90,sr,,89,,,,
10825,astm,elbow,3.5,,bw,40s,101.6,90.12,5.74,90,sr,,89,,,,
10826,astm,elbow,3.5,,bw,5s,101.6,97.38,2.11,90,sr,,89,,,,
10827,astm,elbow,3.5,,bw,80s,101.6,85.44,8.08,90,sr,,89,,,,
